,Title,Date,Sentiment_VADER,Sentiment_TextBlob,Sentiment_Average
1839,U.S. investigates California Tesla crash that killed motorcyclist - Reuters,2022-07-18,-0.802,-0.2,-0.501
1834,Tesla Wants to Lower Its Prices on One Condition - TheStreet,2022-07-18,-0.296,0.2,-0.04799999999999999
1831,Lithium giant's link to slave labour region puts Tesla in spotlight - The Australian Financial Review,2022-07-18,0.0,0.0,0.0
1830,Tesla's Chinese Battery Maker Is Scoping Out Factory Sites in Mexico - Yahoo Finance,2022-07-18,0.0,0.0,0.0
1828,"Elon Musk Could Lose Control of Tesla Stock, Go to Prison Over ... - Business Insider",2022-07-18,-0.7184,0.0,-0.3592
1841,"Tesla ordered to refund $101,000 over unreliable Autopilot - Business Insider",2022-07-18,0.0,0.0,0.0
1840,Tesla investors should vote against two board members' re-election ... - Reuters,2022-07-19,0.0,0.0,0.0
1838,"Tesla EV sales gaining momentum in Australia, chair says - Reuters",2022-07-19,0.4215,0.0,0.21075
1848,Jury finds Tesla 1% negligent in fatal Model S crash - Reuters,2022-07-19,-0.7351,0.0,-0.36755
1849,Tesla Earnings: What to Look For From TSLA - Investopedia,2022-07-19,0.0,0.0,0.0
1852,Head of GM takes aim at Tesla | Arkansas Democrat Gazette - Arkansas Online,2022-07-19,0.0,0.0,0.0
1853,"Tesla Shifts on Gaming, Incorporating Steam into Vehicles - Front Office Sports",2022-07-19,0.0,0.0,0.0
1854,What Does Tesla's Proposed 3-for-1 Stock Split Mean for Your Tax ... - The Motley Fool,2022-07-19,-0.4404,0.14375,-0.148325
1856,No evidence Tesla has ‘invented a new electronic currency’ - Full Fact,2022-07-19,-0.296,0.24318181818181817,-0.02640909090909091
1857,BMW i4 vs M4 and Tesla Model 3 group test review - CAR Magazine,2022-07-19,0.0,0.0,0.0
1865,Tesla is expanding access to its superfast car chargers - Marketplace,2022-07-20,0.0,0.0,0.0
1867,Tesla Forced to Reimburse Owner Over Autopilot Problems - Tesla ... - IoT World Today,2022-07-20,-0.6908,-0.30000000000000004,-0.4954
1864,Elon Musk now says Tesla could start Cybertruck deliveries in mid ... - The Verge,2022-07-20,0.0,0.0,0.0
1863,Jury finds Tesla just 1% to blame for fiery crash that killed 2 Florida ... - FOX 13 Tampa,2022-07-20,-0.9001,-0.2,-0.55005
1866,Tesla’s V4 Supercharger seems to appear in new project plans - TESLARATI,2022-07-20,0.0,0.13636363636363635,0.06818181818181818
1860,"Tesla grows revenue 42%, but automotive margins decline - CNBC",2022-07-20,0.0,0.0,0.0
1859,Tesla sells 75% of its bitcoin as profits slump due to production challenges - The Guardian,2022-07-20,0.4939,-0.125,0.18445
1858,Tesla has dumped 75% of its bitcoin holdings a year after touting 'long-term potential' - CNBC,2022-07-20,-0.5267,0.0,-0.26335
1855,"Tesla sales to double in Australia this year, says senior executive - Drive",2022-07-20,0.0,0.0,0.0
1851,Should You Buy Tesla Stock Ahead of Earnings? - TheStreet,2022-07-20,0.0,0.0,0.0
1850,"Tesla braces for earnings hit, but EV delivery outlook is key - Reuters",2022-07-20,0.0,0.0,0.0
1861,"Tesla earnings show quarterly decline in profits, year-over-year growth - TechCrunch",2022-07-20,0.6705,0.0,0.33525
1862,"Tesla's Q2 profit dented by Shanghai shutdowns, still beats estimates - Nikkei Asia",2022-07-21,0.4404,0.0,0.2202
1877,"Despite rough quarter, Elon Musk says Tesla's Austin factory is ... - Austin American-Statesman",2022-07-21,0.0,-0.1,-0.05
1876,Tesla Shanghai becomes world's largest production volume ... - China Daily,2022-07-21,0.0,0.0,0.0
1874,Musk Lieutenant Scrutinized in Internal Tesla Purchasing Probe - Bloomberg,2022-07-21,0.0,0.0,0.0
1875,"Here's when the Tesla Cybertruck might go on sale, according to Elon Musk - Fox Business",2022-07-21,0.0,0.0,0.0
1872,Two students died in a 116-mph crash in Fort Lauderdale. How much is Tesla to blame? - Miami Herald,2022-07-21,-0.8271,0.2,-0.31355
1871,Tesla energy storage deployments fall 11% in Q2 amid supply chain ... - Utility Dive,2022-07-21,0.2732,0.0,0.1366
1870,Musk sells Tesla's Bitcoin investments - Marca,2022-07-21,0.0,0.0,0.0
1869,Tesla dumped a big chunk of its bitcoin holdings. Should you? - CNN,2022-07-21,-0.4019,0.0,-0.20095
1868,Tesla shares jump on second-quarter report that was better than analysts feared - CNBC,2022-07-21,0.2263,0.5,0.36315
1873,'Unknowns' delay Tesla's ramp-up of its own cutting-edge batteries - Reuters,2022-07-21,-0.3182,0.6,0.1409
1878,Tesla short-sellers took a $1 billion hit - and have more pain to come - Business Insider,2022-07-22,-0.5563,0.5,-0.02815000000000001
1879,Tesla continues to cash in on carbon credits - Proactive Investors UK,2022-07-22,0.6486,0.0,0.3243
1880,Tesla Reports a Huge Increase In Profit Margins as Vehicle ... - The Motley Fool,2022-07-22,0.5574,0.5,0.5287
1881,Mexico gives Tesla a dedicated lane at the border to speed up crossing into the US - The Guardian,2022-07-22,0.4588,0.0,0.2294
1882,Tesla strikes deal to have its own exclusive lane at US-Mexico border - Electrek,2022-07-22,-0.25,0.6,0.175
1883,Panasonic To Build Second EV Battery Factory In U.S. To Expand Beyond Tesla - Forbes,2022-07-22,0.3182,0.0,0.1591
1885,Tesla plans to begin 4680 cell production in Q3 - www.electrive.com,2022-07-22,0.0,0.0,0.0
1886,"Opinion: Stop Trusting Elon Musk — on Tunnels, on Teslas, on ... - Streetsblog USA",2022-07-22,0.128,0.0,0.064
1887,Tesla Limits Standard Connectivity To 8 Years For New Vehicles - Screen Rant,2022-07-22,-0.34,0.06818181818181818,-0.13590909090909092
1896,"Something New Is Wrong With the Radar-Less Tesla Vision, Owners ... - autoevolution",2022-07-23,-0.2732,-0.18181818181818182,-0.2275090909090909
1895,"The 2022 KIA EV6 Review: Finally a Decent Competitor to Tesla Model Y, and Perhaps Better - Torque News",2022-07-23,-0.4648,0.3333333333333333,-0.06573333333333334
1897,"REVIEW: Tesla Model Y, Australia is about to fall in love with the ... - techAU",2022-07-23,0.6369,0.5,0.56845
1893,Tesla is looking into integrating video games into its cars - Lifestyle Asia Bangkok,2022-07-23,0.0,0.0,0.0
1894,Volkwsagen boss who wanted to overtake Tesla is pushed out the door - Business Insider,2022-07-23,0.0,0.0,0.0
1884,"Tesla's margins shrink despite ‘embarrassing’ price increases, putting Elon Musk in a tough spot - MarketWatch",2022-07-23,-0.128,-0.3888888888888889,-0.2584444444444445
1891,Tesla gets its own lane at Mexican border after Elon Musk strikes deal - Business Insider,2022-07-23,-0.3612,0.3,-0.030600000000000016
1890,Former employees file Austin lawsuit against Tesla over recent ‘mass’ layoffs - KXAN.com,2022-07-23,-0.2263,0.0,-0.11315
1889,Why Elon Musk is asking for more lithium investment - Business Insider,2022-07-23,0.0,0.5,0.25
1888,Report: Exec running Texas Tesla factory is under investigation for ... - The Verge,2022-07-23,0.0,0.0,0.0
1892,Tesla’s Prices Are “Embarrassing” To Elon Musk As He Offers Hope That They Might Come Down - CarScoops,2022-07-23,0.4404,-0.02777777777777779,0.2063111111111111
1907,Tesla's Version of the Cadillac Would Be This - Torque News,2022-07-24,0.0,0.0,0.0
1905,"2024 Chevy Blazer Vs. Ford, Tesla And VW Rivals: Who Has The Longest Electric Range, The Most Power And The Biggest Screen? - CarScoops",2022-07-24,0.0,0.5,0.25
1904,Tesla’s Bitcoin dump leaves accountants puzzled: report - Yahoo Finance,2022-07-24,-0.5106,0.0,-0.2553
1903,New Cyber Roundup Trademark Suggests Tesla Might Be Ready To ... - CarBuzz,2022-07-24,0.3612,0.16818181818181818,0.2646909090909091
1902,Elon Musk teases new Tesla Roadster model to be the 'fastest car in the world' - Marca,2022-07-24,-0.296,0.13636363636363635,-0.07981818181818182
1901,"Watch a Tesla Semi truck with Cyber Rodeo cowboy art accelerating ... - Tesla Oracle - Elon Musk, Tesla, SpaceX News",2022-07-24,0.0,0.0,0.0
1900,Loneliness of the Long-Distance Tesla Uber Driver - CleanTechnica,2022-07-24,-0.4215,0.0,-0.21075
1899,A new way to short Tesla: AXS Investments launches new single-stock ETFs - CNBC,2022-07-24,0.0,0.0909090909090909,0.04545454545454545
1898,GM trails far behind Tesla in EV sales — CEO Mary Barra bet the company that will change - CNBC,2022-07-24,0.0,-0.15000000000000002,-0.07500000000000001
1917,Tesla releases impressive footage of robot pulling still smoking ... - Electrek,2022-07-25,0.5106,1.0,0.7553000000000001
1916,China Cloud on Tesla's Q2 2022 Numbers; Fundamentals Remain ... - Counterpoint Research,2022-07-25,0.0,0.0,0.0
1915,Tesla starts applying for funds to expand Supercharger network to ... - Electrek,2022-07-25,0.3182,0.0,0.1591
1914,Tesla gets second SEC subpoena over Musk's 2018 go-private tweet - CNBC,2022-07-25,0.0,-0.05,-0.025
1913,Tesla is under scrutiny by the federal agency that enforces workplace civil rights laws - CNBC,2022-07-25,0.0,0.0,0.0
1912,Tesla Cofounder Is Building A $3.5 Billion Plant To Make EV Battery ... - Forbes,2022-07-25,0.0,0.0,0.0
1911,New Tesla Orders Will Require Subscription for Navigation After ... - CNET,2022-07-25,0.0,0.13636363636363635,0.06818181818181818
1910,Google cofounder Sergey Brin could bank $100M in Tesla stock sales amid reports wife had affair with Elon Musk - Fox Business,2022-07-25,0.0,0.0,0.0
1909,Sergey Brin Might Score $100 Million Profit by Selling Tesla Stock - Markets Insider,2022-07-25,0.4404,0.0,0.2202
1906,Tesla Shanghai Gigafactory to Transform Production Line by August 7 - Pandaily,2022-07-25,0.0,0.0,0.0
1927,Tesla Insurance is now in Utah and Maryland - TESLARATI,2022-07-26,0.0,0.0,0.0
1926,Tesla rewrites software to get around chip shortages - Supply Chain Dive,2022-07-26,-0.1531,0.0,-0.07655
1925,Tesla Sold 5 Model S Sedans With Prototype Part That Must Now Be Recalled - CarScoops,2022-07-26,0.0,0.0,0.0
1924,"Tesla Cuts Car's Range By 30%, Demands $4500 to Get It Back - Futurism",2022-07-26,-0.296,0.0,-0.148
1923,"Tesla Adds Subscription Fees for Navigation, Connectivity - Kelley Blue Book",2022-07-26,0.0,0.0,0.0
1922,How to Buy Tesla for the Cost of a Penny Stock - The Motley Fool,2022-07-26,-0.4404,0.6,0.07979999999999998
1921,"Tesla, Musk, Holmes: The Myth Of The Disruptive Innovator - Noema Magazine",2022-07-26,-0.3182,0.0,-0.1591
1920,More Uber customers can ride in a Tesla — if they can open the door - Axios,2022-07-26,0.0,0.25,0.125
1919,Tesla significantly increases investment plans - www.electrive.com,2022-07-26,0.0,0.375,0.1875
1908,"Tesla Sells Bitcoin for $64M Profit, Still Posts $170M Impairment Loss - Blockworks",2022-07-26,0.1531,0.0,0.07655
1937,Court: Tesla on the Hook for Some Claims in Solar Roof Breach of Contract Class Action - Law Street Media,2022-07-27,0.0,0.1,0.05
1936,Elon Musk Crafts New Master Plan Before Tesla Pulls Off the Old One - Bloomberg,2022-07-27,0.0,0.11818181818181818,0.05909090909090909
1935,Tesla Model Y crossover - how much are monthly car payments? - AS USA,2022-07-27,0.0,0.2,0.1
1934,Tesla cuts ties with Connecticut town that rejected potential showroom - TESLARATI,2022-07-27,-0.6705,0.0,-0.33525
1918,Tesla big battery begins providing inertia grid services at scale in ... - pv magazine International,2022-07-27,0.0,0.0,0.0
1932,Tesla rewrites software to get around chip shortages hampering EV ... - Utility Dive,2022-07-27,-0.1531,0.0,-0.07655
1931,Tesla’s standard connectivity gets shortened to eight years in China - TESLARATI,2022-07-27,0.0,0.0,0.0
1930,New Teslas To Require Paid Navigation Subscription After Eight Years - ExtremeTech,2022-07-27,0.0,0.13636363636363635,0.06818181818181818
1929,Tesla’s free Standard Connectivity package for navigation is no ... - The Verge,2022-07-27,0.2732,0.2,0.2366
1928,"Tesla driver using Autopilot kills motorcyclist, prompting another ... - The Verge",2022-07-27,-0.5423,0.0,-0.27115
1933,Environmental Groups Horrified by New Tesla Plan - Futurism,2022-07-27,-0.5423,0.13636363636363635,-0.20296818181818183
1947,Tesla's Unlimited Standard Connectivity Plan Now Only Lasts 8 Years - PCMag,2022-07-28,0.0,0.0,0.0
1945,"Uber Comfort Electric coming to Austin, will offer Tesla as option - Austin American-Statesman",2022-07-28,0.4201,0.0,0.21005
1944,New Tesla Update Dramatically Improves Range Prediction - Screen Rant,2022-07-28,0.1027,0.13636363636363635,0.11953181818181818
1946,"Tesla's Autopilot system kills another motorcyclist, US begins probe - Business Standard",2022-07-28,-0.5423,0.0,-0.27115
1942,Autonomy Adds Tesla Model Y to EV Subscription Service - Business Wire,2022-07-28,0.0,0.0,0.0
1941,Tesla volatility spurs creation of first hedged single-stock ETF - Financial Times,2022-07-28,0.2732,0.125,0.1991
1940,Why Did Elon Musk Sell Tesla's Bitcoin? - The Motley Fool,2022-07-28,-0.4404,0.6,0.07979999999999998
1939,China’s BYD was written off by Elon Musk. Now it’s beating Tesla - Al Jazeera English,2022-07-28,-0.4588,0.0,-0.2294
1938,Tesla's Hornsdale Power Reserve provides inertia to South ... - Energy-Storage.news,2022-07-28,0.0,0.0,0.0
1943,EV Tax Credits Are Coming Back - How Tesla Benefits - Torque News,2022-07-28,0.6249,0.0,0.31245
1957,"Tesla update 2022.24 introduces cloud-based driver profiles and ... - Tesla Oracle - Elon Musk, Tesla, SpaceX News",2022-07-29,0.0,0.0,0.0
1956,What’s black and white and cool all over? Tesla vehicles join Leawood police fleet - Kansas City Star,2022-07-29,0.5423,0.06111111111111111,0.30170555555555556
1955,Sergey Brin whisks blonde date away in a TESLA after date after claims his wife slept with Elon Musk - Daily Mail,2022-07-29,0.0,0.0,0.0
1954,Tesla Battery Catches Fire at Norwell Dealership - NBC10 Boston,2022-07-29,-0.34,0.0,-0.17
1948,Why I Sold Most of My Tesla Stock Last Week - The Motley Fool,2022-07-29,-0.4404,0.3666666666666667,-0.03686666666666666
1952,Should Tesla Invest In Indonesia’s Nickel Mines & Build A New Gigafactory There? - CleanTechnica,2022-07-29,0.0,0.13636363636363635,0.06818181818181818
1951,Developer: Tesla to look elsewhere after South Windsor rejection - CT Insider,2022-07-29,-0.5423,0.0,-0.27115
1950,Manchin Sets High Bar for Tesla and GM Electric-Car Tax Credits - Bloomberg,2022-07-29,0.3612,0.16,0.2606
1953,The Tesla App — Informing Driving & Having Fun - CleanTechnica,2022-07-29,0.5106,0.3,0.4053
1949,Are Software-Limited Features Like BMW Heated Seats Or Tesla Limited Batteries Good For The Customer? - Forbes,2022-07-29,0.5423,0.3142857142857143,0.42829285714285714
1962,Tesla is about to launch customers' pictures in space on SpaceX's lunar orbiter mission - Electrek,2022-07-30,0.0,0.0,0.0
1963,Tesla's Biggest Challenge Isn't Building More Cars - The Motley Fool,2022-07-30,-0.3818,0.55,0.08410000000000004
1959,Elon Musk's Antics Turn Owners and Would-Be Buyers Against Tesla - Bloomberg,2022-07-30,0.0,0.0,0.0
1958,My Friend has had 34 Cars. He’s only kept his Tesla Model 3. - TESLARATI,2022-07-30,0.4939,0.0,0.24695
1961,Tesla Model Y & Model X Are 1st Electric Vehicles To Reach Mt. Everest Base Camp (Video) - CleanTechnica,2022-07-30,0.0258,-0.8,-0.3871
1960,I'm renting a Tesla for my vacation — and now I'm nervous - Tom's Guide,2022-07-31,-0.2732,0.0,-0.1366
1964,"Vietnamese EV Brand Wants To Take On Tesla, But Can It? - Screen Rant",2022-07-31,-0.4767,0.2,-0.13835
1965,Tesla's Multi Ton Giga Press - Tesla's Ultimate Advantage - Torque News,2022-07-31,0.25,0.0,0.125
1966,Nikola Tesla: Five weird and funny facts about the eccentric genius - WION,2022-07-31,0.296,-0.08333333333333333,0.10633333333333334
1967,"Tesla waived its full Model S battery range unlock fee, but BMW's heated seats subscription is staying - Notebookcheck.net",2022-07-31,0.0,0.35,0.175
1976,World 1st: Tesla Batteries Providing Inertia Services At Scale - CleanTechnica,2022-08-01,0.0,0.0,0.0
1975,New Tesla App update shows option to charge non-Tesla vehicles - TESLARATI,2022-08-01,0.0,0.13636363636363635,0.06818181818181818
1974,Greenpeace Ranking: Five Major Electric Vehicle Companies Say ... - greenpeace.org,2022-08-01,0.0,0.0625,0.03125
1977,Tesla loses Europe EV sales lead as Fiat 500e charges into top place - The Driven,2022-08-01,-0.3818,0.1,-0.14089999999999997
1972,Tesla Signs Battery Materials Deals With Two China Suppliers - Transport Topics,2022-08-01,0.0,0.0,0.0
1973,"Tesla investors urged to vote against board members, for shareholder proposals by influential advisory services - MarketWatch",2022-08-01,0.4404,0.0,0.2202
1968,"Elon Musk turns off Tesla buyers, creators demand abortion rights ... - PR Daily",2022-08-01,-0.128,0.0,-0.064
1971,"I bought a Tesla. I love it, but I refuse to take it on road trips. - Business Insider",2022-08-01,-0.0516,0.5,0.2242
1970,‘He has soiled that brand’: Elon Musk’s antics turn owners and would-be buyers against Tesla - The Mercury News,2022-08-01,0.0,0.0,0.0
1969,Elon Musk's Personal Image Crisis Has Become a Burden to Tesla ... - Observer,2022-08-01,-0.7906,0.0,-0.3953
1986,Chinese e-commerce giant Alibaba teams up with Tesla rival Xpeng on tech for driverless cars - CNBC,2022-08-02,0.0,0.0,0.0
1979,Tesla Builds Its Own Recruiting Software in Fresh Push to Cut ... - The Information,2022-08-02,0.0516,0.44999999999999996,0.25079999999999997
1980,Elon Musk's dad doesn't drive a Tesla - KCBS,2022-08-02,0.0,0.0,0.0
1981,Swim While You Wait At Tesla Supercharger Station - Screen Rant,2022-08-02,-0.34,0.0,-0.17
1982,This Guy Got His Tesla Model S Plaid to Sound Like a Hellcat - Road & Track,2022-08-02,0.3612,0.4,0.38060000000000005
1984,Tesla’s IR Head says Tesla community is “on another level” - TESLARATI,2022-08-02,0.0,0.0,0.0
1985,Tesla's Path to a $2 Trillion Market Value by 2025 - The Motley Fool,2022-08-02,-0.128,0.6,0.236
1987,"Tesla drivers love their EVs, but Musk's antics wearing thin with faithful - Detroit News",2022-08-02,0.7543,0.04999999999999999,0.40215
1997,Tesla Model Y first in line for CATL's superior M3P phosphate ... - Notebookcheck.net,2022-08-03,0.5423,0.475,0.50865
1996,Richmond Police Fight Climate Crisis With an All-Electric Tesla Cruiser - Seven Days,2022-08-03,-0.7717,0.0,-0.38585
1995,"Used Tesla Model 3 sells for $91,000 in Australia – more expensive than new car - Gizchina.com",2022-08-03,0.0,0.04545454545454545,0.022727272727272724
1994,Video shows Tesla driver asleep at the wheel on Interstate 5 in San Diego - CBS News 8,2022-08-03,0.0,0.0,0.0
1993,Akron Man Charged with Buying House and Tesla with Drug ... - Department of Justice,2022-08-03,0.3818,0.0,0.1909
1978,Among Europe's electric car leaders Stellantis passes Tesla ... - Automotive News Europe,2022-08-03,0.0,0.0,0.0
1991,Tesla finally starts taking Model S and Model X orders in Europe again - Electrek,2022-08-03,0.0,0.0,0.0
1990,Tesla Offers New Charging Station Swimming Pools - Forbes,2022-08-03,0.0,0.11818181818181818,0.05909090909090909
1989,Analyst: Tesla stock is far overvalued and could plunge more than ... - Yahoo Finance,2022-08-03,0.0,0.3,0.15
1983,Meet the most expensive Tesla car in the world - Times of India,2022-08-03,0.0,0.0,0.0
1992,Uber sends step-by-step directions for opening Tesla doors - Business Insider,2022-08-03,0.0,0.0,0.0
1988,Tesla is the latest company to be drawn into the Elon Musk-Twitter ... - The Verge,2022-08-03,0.0,0.5,0.25
2001,Forget those Tesla crashes: GM says you can trust its autonomous ... - The Verge,2022-08-04,0.34,0.4,0.37
2006,There's a Place on Earth Where a Used Tesla Model 3 Will Set You ... - autoevolution,2022-08-04,0.0,0.0,0.0
2007,"Someone Claims They've Built the Better Tesla App, It's Called Tessie - autoevolution",2022-08-04,0.4404,0.5,0.4702
2005,Which Traditional Car Brand Has The Most Chances Of Beating Tesla At Their Own EV Game? - CarScoops,2022-08-04,-0.2893,0.17500000000000002,-0.05714999999999999
1999,Elon Musk: “Tesla Master Plan 3 Is Going To Fundamentally Be About Scaling” - CleanTechnica,2022-08-04,0.0,0.0,0.0
2003,This Heavily Modified Tesla Model 3 Is No Carbon Copy - MotorTrend,2022-08-04,-0.296,-0.2,-0.248
2002,Tesla Model S And Model X now available in Europe - Notebookcheck.net,2022-08-04,0.0,0.4,0.2
2000,Iowa's Tesla drivers become targets for aggression - Axios,2022-08-04,-0.296,0.0,-0.148
2004,"Some Reflections On An RSC Memo, ExxonMobil, And Tesla - Forbes",2022-08-04,0.0,0.0,0.0
1998,Tesla shareholders broadly follow board recommendations at ... - Reuters,2022-08-04,0.0,0.0625,0.03125
2017,Solar-powered Tesla pool opens at German charging station - Business Insider,2022-08-05,0.0,0.0,0.0
2016,US agency probes Tesla crashes that killed 2 motorcyclists - The Seattle Times,2022-08-05,-0.6705,-0.2,-0.43525
2015,Tesla Model Y is on track to be the world's best-selling car - Electrek,2022-08-05,0.0,0.0,0.0
2014,Tesla (TSLA) announces it produced its 3 millionth electric car - Electrek,2022-08-05,0.0,0.0,0.0
2013,"Elon Musk's empire: Tesla, SpaceX and possibly Twitter - Fox Business",2022-08-05,0.0,0.0,0.0
2012,Tesla's Cybertruck is going to be more expensive than originally ... - The Verge,2022-08-05,0.0,0.125,0.0625
2011,California DMV accuses Tesla of deceptive practices in marketing Autopilot and Full Self-Driving options - CNBC,2022-08-05,-0.34,0.35,0.004999999999999977
2010,"California regulator claims Tesla falsely advertised Autopilot, Full ... - Reuters",2022-08-05,0.0,-0.02500000000000005,-0.012500000000000025
2009,Top Takeaways From Tesla’s 2022 Annual Stockholder Meeting - CleanTechnica,2022-08-05,0.2023,0.5,0.35115
2008,Tesla sets Aug 25 as trading day for three-for-one split shares - Reuters,2022-08-05,0.296,0.0,0.148
2027,"2023 Jeep Grand Cherokee, 2022 Tesla Model S top this week's ... - The Car Connection",2022-08-06,0.5859,0.5,0.54295
2025,"Amazon's Carbon Footprint Increases, How Tesla Lost The ... - Forbes",2022-08-06,-0.3182,0.0,-0.1591
2024,Tesla Sees Its Rivals’ EV Goals And Sets One Of Its Own: 2 Million Cars Per Year By The End Of 2022 - CarScoops,2022-08-06,0.0,0.6,0.3
2023,"Tesla Cybertruck will be even more expensive than $40,000 - Interesting Engineering",2022-08-06,0.4019,0.16666666666666666,0.28428333333333333
2022,"Tesla announces 3-for-1 stock split on 24 August, trading on 25 August - Green Car Congress",2022-08-06,0.0,-0.2,-0.1
2021,"2 Teslas have run into, killed motorcyclists; does Autopilot not ‘see’ them? - OregonLive",2022-08-06,-0.6705,-0.2,-0.43525
2020,"You can buy Tesla (TSLA) stock till 17th August to be eligible for the ... - Tesla Oracle - Elon Musk, Tesla, SpaceX News",2022-08-06,0.0,0.0,0.0
2019,Analyzing The Tesla Shareholder Proposals That Failed - CleanTechnica,2022-08-06,-0.5106,-0.5,-0.5053000000000001
2018,California DMV accuses Tesla of making false claims about ... - The Verge,2022-08-06,-0.34,-0.4000000000000001,-0.37000000000000005
2037,"Tesla Will Thrive Even if He ""Was Kidnapped by Aliens"" Elon Musk ... - autoevolution",2022-08-07,0.0,0.0,0.0
2035,Mythbusting the world of EVs: will people buy them if there's not ... - Top Gear,2022-08-07,-0.1511,0.5,0.17445
2033,Tesla Accused of Falsely Advertising Autopilot and Self-Driving ... - CNET,2022-08-07,-0.296,-0.4000000000000001,-0.34800000000000003
2032,What Is The Tesla Flying Car And Can You Buy One? - Screen Rant,2022-08-07,-0.34,0.0,-0.17
2031,Autopilot & Full Self Driving — California DMV Accuses Tesla Of False Advertising - CleanTechnica,2022-08-07,-0.34,-0.02500000000000005,-0.18250000000000005
2030,"Jump in while you charge up, Tesla says - Automotive News",2022-08-07,0.0,0.0,0.0
2029,Tesla Unveiled a Wacky Idea at One of Its Superchargers. It just ... - Inc.,2022-08-07,0.0,0.5,0.25
2026,Toyota's dreams of toppling Tesla are now a nightmare: What went ... - CarsGuide,2022-08-07,0.4019,0.0,0.20095
2047,Baidu CEO says EV arm's autonomous driving tech will be ahead of ... - Reuters,2022-08-08,0.0,0.4,0.2
2046,Tesla Isn't Elon Musk | Opinion - Newsweek,2022-08-08,0.0,0.0,0.0
2045,We Have No Idea What Tesla's Cybertruck Will End Up Being - Screen Rant,2022-08-08,-0.5574,0.0,-0.2787
2044,First US$4000 tax credit for used electric car purchase passes but ... - Notebookcheck.net,2022-08-08,0.2023,0.25,0.22615000000000002
2043,"After Anaheim crash, Good Samaritans rescue man from burning Tesla - KABC-TV",2022-08-08,0.5423,0.7,0.62115
2028,When will Tesla's breakthrough 4680 battery finally show up? - Automotive News,2022-08-08,0.0,0.0,0.0
2041,Tesla is Lying About Autopilot and Self Driving: California DMV - Jalopnik,2022-08-08,-0.5267,0.0,-0.26335
2040,Tesla discloses lobbying effort for new factory in Canada - Electrek,2022-08-08,-0.0772,0.13636363636363635,0.029581818181818174
2039,"Tesla faces new probes into motorbike deaths, false advertising - Ars Technica",2022-08-08,0.0,-0.13181818181818186,-0.06590909090909093
2038,Indonesia says Tesla strikes $5 billion deal to buy nickel products - Reuters,2022-08-08,-0.3612,0.0,-0.1806
2036,10 Things Everyone Should Know About The Tesla Model Y - HotCars,2022-08-08,0.0,0.0,0.0
2034,"Tesla decentralises deliveries, Model Ys spotted at Port of Melbourne - The Driven",2022-08-08,0.0,0.0,0.0
2042,Tesla hires Hewlett Packard Enterprise lawyer for senior legal post - Reuters,2022-08-08,0.128,0.2,0.164
2057,Tesla signs $5bn nickel products supply contracts with Indonesian ... - Mining Technology,2022-08-09,0.0,0.0,0.0
2056,Tesla’s next gigafactory might be in Canada - TechCrunch,2022-08-09,0.0,0.0,0.0
2054,VIDEO: Tesla crashes into child-sized mannequin in FSD test - Business Insider,2022-08-09,0.0,0.0,0.0
2055,The best-selling car in California is the Tesla Model Y. Here are the ... - San Francisco Chronicle,2022-08-09,0.0,0.0,0.0
2052,Tesla's July sales of China-made vehicles slide due to factory line ... - Automotive News Europe,2022-08-09,0.0,-0.125,-0.0625
2051,Shanghai factory upgrade slashed Tesla's China sales last month - CNN,2022-08-09,-0.2263,0.0,-0.11315
2050,Elon Musk says he sold $6.9 billion of his Tesla shares to stockpile cash in case he’s forced to buy Twitter - Fortune,2022-08-09,-0.2023,-0.30000000000000004,-0.25115000000000004
2048,Elon Musk sells 7.92 million Tesla shares worth $6.88 billion - CNBC,2022-08-09,0.4767,0.3,0.38835
2053,Tesla discloses lobbying effort to set up factory in Canada - Reuters,2022-08-09,-0.0772,0.0,-0.0386
2067,Nikola And Tesla's Electric Truck Rivalry Heats Up - Forbes,2022-08-10,0.0,0.0,0.0
2065,Tesla Becomes the Top Two Selling Car Models in California in First ... - California Globe,2022-08-10,0.2023,0.375,0.28865
2064,Mukilteo police's new tricked out Tesla is a real traffic stopper ... - The Daily Herald,2022-08-10,-0.1531,0.11212121212121212,-0.020489393939393946
2063,Ralph Nader urges regulators to recall Tesla's “manslaughtering ... - The Verge,2022-08-10,0.0,0.0,0.0
2061,Porsche Beats Tesla’s Nurburgring EV Record With Taycan Turbo S - Forbes,2022-08-10,0.0,0.0,0.0
2060,Elon Musk Sells $6.9B of Tesla Stocks for Twitter Deal - TIME,2022-08-10,0.0,0.0,0.0
2059,Elon Musk has sold $33 billion of Tesla stock in less than a year - Quartz,2022-08-10,0.0,-0.16666666666666666,-0.08333333333333333
2058,Elon Musk sells nearly 8 million Tesla shares - CNN,2022-08-10,0.296,0.1,0.198
2049,With Tesla stock sale Musk cashes up for Twitter - Al Jazeera English,2022-08-10,0.0,0.0,0.0
2062,The Porsche Taycan Turbo S Just Beat Tesla’s Nürburgring Record - MotorTrend,2022-08-10,0.0,0.0,0.0
2074,Tesla accused of falsely advertising Autopilot & Full Self-Driving ... - Repairer Driven News,2022-08-11,-0.296,-0.02500000000000005,-0.16050000000000003
2076,Ford CEO calls out Tesla's Elon Musk over electric pickup lead - Electrek,2022-08-11,0.0,0.0,0.0
