Date,Close/Last,Volume,Open,High,Low,PriceDifference
12/19/2018,22.198,123845548,$22.5067,$23.134,$21.9827,1.172699999999999
12/18/2018,22.4687,106273252,$23.3693,$23.4367,$22.246,0.27069999999999794
12/17/2018,23.228,114972423,$24.1333,$24.38,$22.9253,0.7593000000000032
12/14/2018,24.3807,94914328,$25.00,$25.1913,$24.2887,1.1526999999999994
12/13/2018,25.1193,110222465,$24.6767,$25.1627,$24.45,0.7385999999999981
12/12/2018,24.44,75295837,$24.628,$24.794,$24.344,-0.6792999999999978
12/11/2018,24.4507,94477033,$24.6607,$24.8113,$24.0153,0.010699999999999932
12/10/2018,24.3433,98630066,$24.00,$24.3987,$23.5413,-0.10740000000000194
12/07/2018,23.8643,172265164,$24.60,$25.2993,$23.8433,-0.4789999999999992
12/06/2018,24.204,117430276,$23.734,$24.492,$23.384,0.33970000000000056
12/04/2018,23.98,126453132,$23.7367,$24.5787,$23.4667,-0.2240000000000002
12/03/2018,23.8993,124437583,$24.00,$24.40,$23.4667,-0.08070000000000022
11/30/2018,23.3653,84316518,$22.7887,$23.44,$22.551,-0.5339999999999989
11/29/2018,22.7447,46140367,$23.1333,$23.1667,$22.6367,-0.6205999999999996
11/28/2018,23.1913,61710539,$23.066,$23.2187,$22.814,0.44659999999999656
11/27/2018,22.928,95205012,$22.67,$23.1307,$22.3667,-0.2632999999999974
11/26/2018,23.0667,119596725,$21.6667,$23.0813,$21.6667,0.13870000000000005
11/23/2018,21.722,63039598,$22.2897,$22.50,$21.7033,-1.3446999999999996
11/21/2018,22.546,70160800,$23.4667,$23.54,$22.4933,0.8239999999999981
11/20/2018,23.166,119868735,$22.7833,$23.32,$22.2367,0.620000000000001
11/19/2018,23.5647,145478312,$23.756,$24.45,$23.5253,0.39869999999999806
11/16/2018,23.6207,107916816,$23.0127,$23.7133,$23.008,0.05600000000000094
11/15/2018,23.2293,69001915,$22.822,$23.2387,$22.6027,-0.39140000000000086
11/14/2018,22.9333,75481207,$22.8467,$23.1407,$22.4767,-0.2959999999999994
11/13/2018,22.582,81341299,$22.2107,$22.98,$22.1467,-0.3512999999999984
11/12/2018,22.0853,103754423,$23.2247,$23.3187,$22.0227,-0.4967000000000006
11/09/2018,23.3673,76401802,$23.2667,$23.60,$23.0153,1.282
11/08/2018,23.4267,106202992,$23.2333,$23.8384,$23.2293,0.05940000000000012
11/07/2018,23.2107,110500535,$22.8893,$23.412,$22.72,-0.21600000000000108
11/06/2018,22.7373,101278899,$22.6047,$23.2533,$22.406,-0.47339999999999804
11/05/2018,22.76,117312616,$22.70,$22.9303,$22.0093,0.022700000000000387
11/02/2018,23.094,116998742,$22.916,$23.28,$22.7273,0.33399999999999963
11/01/2018,22.952,119714130,$22.5507,$23.1893,$22.315,-0.14199999999999946
10/31/2018,22.488,114012543,$22.1693,$22.80,$21.94,-0.4640000000000022
10/30/2018,21.9933,136636732,$21.8927,$22.5267,$21.484,-0.49469999999999814
10/29/2018,22.3233,216827142,$22.498,$23.144,$21.7667,0.3299999999999983
10/26/2018,22.06,410703095,$20.55,$22.66,$20.4433,-0.263300000000001
10/25/2018,20.9907,311574894,$21.148,$21.40,$20.0673,-1.0692999999999984
10/24/2018,19.2333,290256605,$20.07,$20.296,$19.0487,-1.7574000000000005
10/23/2018,19.6093,284343008,$17.5913,$19.862,$17.4733,0.3760000000000012
10/22/2018,17.3967,83922783,$17.3787,$17.4573,$16.8393,-2.212600000000002
10/19/2018,17.3333,140171390,$17.826,$17.9773,$16.90,-0.0633999999999979
10/18/2018,17.594,81028024,$17.9527,$18.0667,$17.5333,0.26069999999999993
10/17/2018,18.1187,129554170,$18.8267,$18.8467,$17.7202,0.5246999999999993
10/16/2018,18.4393,142516729,$17.7133,$18.4917,$17.4827,0.3205999999999989
10/15/2018,17.306,92835344,$17.2707,$17.552,$16.9691,-1.1332999999999984
10/12/2018,17.252,107838801,$17.40,$17.466,$16.8007,-0.054000000000002046
10/11/2018,16.8153,121922699,$17.1687,$17.4833,$16.602,-0.4366999999999983
10/10/2018,17.1253,191723304,$17.6407,$17.7007,$16.518,0.3099999999999987
10/09/2018,17.52,180566610,$17.0167,$17.7847,$16.8867,0.3947000000000003
10/08/2018,16.704,200567600,$17.6347,$17.8507,$16.60,-0.815999999999999
10/05/2018,17.4633,268510516,$18.31,$18.3253,$17.3333,0.7592999999999996
10/04/2018,18.7887,144583203,$19.5967,$19.60,$18.5113,1.3253999999999984
10/03/2018,19.6533,119734020,$20.222,$20.3067,$19.438,0.8646000000000029
10/02/2018,20.068,175495262,$20.93,$21.1227,$19.9433,0.41469999999999985
10/01/2018,20.7133,325712987,$20.3847,$20.7627,$20.07,0.6452999999999989
09/28/2018,17.6513,503959098,$18.0173,$18.5333,$17.3703,-3.062000000000001
09/27/2018,20.5013,110066345,$20.86,$20.9973,$20.4607,2.8500000000000014
09/26/2018,20.6387,117537886,$20.1273,$20.926,$20.074,0.13739999999999952
09/25/2018,20.066,67084271,$20.00,$20.3067,$19.7667,-0.5727000000000011
09/24/2018,19.9787,72515724,$19.8987,$20.20,$19.572,-0.08729999999999905
09/21/2018,19.94,75577417,$19.8467,$20.0387,$19.6913,-0.038699999999998624
09/20/2018,19.8887,109987100,$20.2373,$20.3987,$19.5553,-0.051300000000001234
09/19/2018,19.9347,123965233,$18.7007,$20.00,$18.70,0.045999999999999375
09/18/2018,18.9973,247414076,$19.7793,$20.176,$18.3667,-0.9374000000000002
09/17/2018,19.656,102993069,$19.336,$20.058,$19.2087,0.6586999999999996
09/14/2018,19.68,101364729,$19.2507,$19.8217,$19.1013,0.02400000000000091
09/13/2018,19.2973,94999168,$19.2013,$19.6667,$19.012,-0.3826999999999998
09/12/2018,19.3693,150032175,$18.7627,$19.50,$18.5764,0.07199999999999918
09/11/2018,18.6293,137415846,$18.6313,$18.80,$18.2367,-0.7399999999999984
09/10/2018,19.0333,213483643,$18.2173,$19.0687,$18.0667,0.4039999999999999
09/07/2018,17.5493,336634482,$17.34,$17.89,$16.817,-1.4840000000000018
09/06/2018,18.73,112091284,$18.9867,$19.4113,$18.592,1.1807000000000016
09/05/2018,18.716,115610072,$19.0033,$19.1187,$18.4787,-0.013999999999999346
09/04/2018,19.2633,124568503,$19.796,$19.8793,$19.20,0.5472999999999999
08/31/2018,20.1107,80505680,$20.1333,$20.3539,$19.9067,0.8474000000000004
08/30/2018,20.21,108159321,$20.1507,$20.3067,$19.848,0.0992999999999995
08/29/2018,20.334,111158014,$20.6847,$20.79,$20.246,0.12399999999999878
08/28/2018,20.7907,114591738,$21.2273,$21.2587,$20.746,0.45670000000000144
08/27/2018,21.2847,195939652,$21.20,$21.4957,$20.5873,0.4939999999999998
08/24/2018,21.5213,53890983,$21.38,$21.59,$21.2933,0.23659999999999926
08/23/2018,21.34,77080236,$21.276,$21.8213,$21.2067,-0.18130000000000024
08/22/2018,21.4427,89037750,$21.3913,$21.592,$20.978,0.10269999999999868
08/21/2018,21.46,197216451,$20.7073,$21.6527,$20.60,0.017300000000002314
08/20/2018,20.5627,260706320,$19.4469,$20.5667,$19.2133,-0.8973000000000013
08/17/2018,20.3667,283438058,$21.5667,$21.7847,$20.2353,-0.19599999999999795
08/16/2018,22.3633,90680835,$22.6607,$22.8187,$22.2547,1.9965999999999973
08/15/2018,22.5793,136095427,$22.7937,$22.966,$22.1427,0.21600000000000108
08/14/2018,23.176,104227613,$23.8967,$23.9466,$23.14,0.5966999999999985
08/13/2018,23.7607,156673722,$24.0753,$24.2127,$23.268,0.5847000000000016
08/10/2018,23.6993,172957564,$23.60,$24.00,$23.0667,-0.06139999999999901
08/09/2018,23.4967,254276873,$24.37,$24.4673,$23.0487,-0.20260000000000034
08/08/2018,24.6893,368031116,$24.606,$25.5093,$24.4747,1.1925999999999988
08/07/2018,25.3047,458945771,$22.9227,$25.8307,$22.61,0.6154000000000011
08/06/2018,22.7993,128051426,$23.0307,$23.6653,$22.788,-2.5054000000000016
08/03/2018,23.2113,204699498,$23.1873,$23.6667,$22.8353,0.4120000000000026
08/02/2018,23.3027,347387226,$21.896,$23.3327,$21.544,0.09140000000000015
08/01/2018,20.056,131521419,$19.866,$20.20,$19.5333,-3.2467000000000006
07/31/2018,19.876,75826372,$19.4833,$19.888,$19.2713,-0.17999999999999972
07/30/2018,19.3447,101993664,$19.7267,$19.74,$19.0753,-0.5313000000000017
07/27/2018,19.812,85420307,$20.4833,$20.5129,$19.6894,0.4673000000000016
07/26/2018,20.4433,69293470,$20.3233,$20.7133,$20.2428,0.6312999999999995
07/25/2018,20.5827,105470677,$19.7827,$20.6413,$19.6335,0.13939999999999841
07/24/2018,19.8287,143792718,$20.2947,$20.5145,$19.503,-0.7539999999999978
07/23/2018,20.2133,164622218,$20.1227,$20.3667,$19.524,0.38459999999999894
07/20/2018,20.9053,77397426,$21.4153,$21.5493,$20.7806,0.6920000000000002
07/19/2018,21.3487,88606696,$21.0887,$21.5693,$20.934,0.44340000000000046
07/18/2018,21.59,84151233,$21.6667,$21.70,$21.0833,0.24129999999999896
07/17/2018,21.5127,104816678,$20.5873,$21.6493,$20.5667,-0.07730000000000103
07/16/2018,20.6733,117006751,$20.7807,$21.0107,$20.4167,-0.8393999999999977
07/13/2018,21.258,88001596,$21.0387,$21.3057,$20.6167,0.584699999999998
07/12/2018,21.114,85677722,$21.4287,$21.5487,$20.8513,-0.14399999999999835
07/11/2018,21.264,73178888,$21.0533,$21.4627,$21.0047,0.14999999999999858
07/10/2018,21.498,141563284,$21.6373,$21.8452,$21.28,0.23400000000000176
07/09/2018,21.234,113693058,$20.7993,$21.2347,$20.5333,-0.26399999999999935
07/06/2018,20.5933,132902904,$20.3303,$20.8047,$20.1333,-0.6407000000000025
07/05/2018,20.6107,261863419,$20.9173,$20.9593,$19.748,0.01740000000000208
07/03/2018,20.724,184239508,$22.1167,$22.166,$20.646,0.11329999999999885
07/02/2018,22.338,280990510,$24.0047,$24.3187,$21.99,1.6140000000000008
06/29/2018,22.8633,97138496,$23.5553,$23.5907,$22.8273,0.5252999999999979
06/28/2018,23.3287,125822517,$23.244,$23.8013,$23.074,0.4654000000000025
06/27/2018,22.9667,124707193,$23.00,$23.386,$22.6333,-0.3620000000000019
06/26/2018,22.8,111521179,$22.4036,$22.9033,$21.7199,-0.16669999999999874
06/25/2018,22.2007,103876283,$22.008,$22.5647,$21.8333,-0.5992999999999995
06/22/2018,22.242,153806473,$23.436,$23.4833,$22.1333,0.04129999999999967
06/21/2018,23.1673,119247630,$24.1333,$24.4143,$23.0847,0.9253
06/20/2018,24.148,125553957,$23.8693,$24.292,$23.4667,0.9806999999999988
06/19/2018,23.5033,191022504,$24.344,$24.6667,$23.0833,-0.6447000000000003
06/18/2018,24.722,180381660,$23.6933,$24.9153,$23.6333,1.218700000000002
06/15/2018,23.878,162413319,$23.5893,$24.3113,$23.4167,-0.8440000000000012
06/14/2018,23.848,164417168,$23.1753,$23.9167,$23.1067,-0.030000000000001137
06/13/2018,22.9853,141021934,$23.1137,$23.1467,$22.6533,-0.8627000000000002
06/12/2018,22.8513,333846283,$22.98,$23.6647,$22.5333,-0.13400000000000034
06/11/2018,22.14,197490651,$21.5007,$22.3107,$21.50,-0.7112999999999978
06/08/2018,21.1773,122882564,$21.2667,$21.632,$21.1433,-0.9627000000000017
06/07/2018,21.0727,215041542,$21.0767,$22.00,$20.9053,-0.1045999999999978
06/06/2018,21.3,281135859,$20.0333,$21.478,$19.832,0.2272999999999996
06/05/2018,19.4087,88168051,$19.8467,$19.8533,$19.116,-1.891300000000001
06/04/2018,19.7827,71906769,$19.6227,$19.9333,$19.5699,0.3739999999999988
06/01/2018,19.4547,81269719,$19.0573,$19.4633,$18.9226,-0.3279999999999994
05/31/2018,18.982,88692331,$19.1473,$19.358,$18.862,-0.4726999999999997
05/30/2018,19.448,112103794,$18.886,$19.667,$18.7733,0.4660000000000011
05/29/2018,18.9173,84857253,$18.5673,$19.10,$18.41,-0.5306999999999995
05/25/2018,18.59,58089286,$18.5083,$18.6427,$18.374,-0.32730000000000103
05/24/2018,18.5233,62561804,$18.56,$18.7407,$18.326,-0.06670000000000087
05/23/2018,18.6047,89583510,$18.5173,$18.6607,$18.2667,0.08140000000000214
05/22/2018,18.334,134077448,$19.1841,$19.20,$18.2281,-0.2707000000000015
05/21/2018,18.966,137517591,$18.7553,$19.4327,$18.7533,0.6320000000000014
05/18/2018,18.4547,108655431,$18.9767,$18.9767,$18.2667,-0.5113000000000021
05/17/2018,18.9693,66273837,$19.06,$19.2792,$18.9313,0.5146000000000015
05/16/2018,19.0987,85044617,$18.922,$19.254,$18.7707,0.1294000000000004
05/15/2018,18.9453,142646224,$19.0007,$19.1307,$18.70,-0.1534000000000013
05/14/2018,19.4647,108982461,$20.2213,$20.3293,$19.4413,0.519400000000001
05/11/2018,20.0707,69979780,$20.5133,$20.592,$19.9387,0.6059999999999981
05/10/2018,20.3347,84641523,$20.50,$20.866,$20.2741,0.2640000000000029
05/09/2018,20.4567,85683782,$20.0273,$20.4673,$20.0033,0.12199999999999989
05/08/2018,20.1313,88911661,$20.053,$20.5167,$19.9333,-0.3254000000000019
05/07/2018,20.1847,130096285,$19.8333,$20.3973,$19.678,0.05339999999999989
05/04/2018,19.606,128482526,$18.8667,$19.7907,$18.6347,-0.5786999999999978
05/03/2018,18.9633,260086220,$18.586,$19.2027,$18.3487,-0.6427000000000014
05/02/2018,20.0767,125192577,$19.9047,$20.4567,$19.8523,1.1133999999999986
05/01/2018,19.9947,69224155,$19.5673,$20.0547,$19.548,-0.08199999999999719
04/30/2018,19.5933,63360988,$19.574,$19.9153,$19.50,-0.4014000000000024
04/27/2018,19.605,65202777,$19.0247,$19.6313,$18.922,0.011700000000001154
04/26/2018,19.032,65221587,$18.5833,$19.0527,$18.4333,-0.5730000000000004
04/25/2018,18.7127,60006285,$18.90,$19.0107,$18.4833,-0.31929999999999836
04/24/2018,18.8973,85173587,$19.00,$19.1393,$18.564,0.18459999999999965
04/23/2018,18.8913,73211108,$19.4193,$19.4413,$18.822,-0.006000000000000227
04/20/2018,19.3493,84339408,$19.678,$19.9987,$19.3167,0.4579999999999984
04/19/2018,20.0053,91256954,$19.4053,$20.0673,$19.2367,0.6559999999999988
04/18/2018,19.5567,97973396,$19.4053,$20.016,$19.2107,-0.448599999999999
04/17/2018,19.1793,103967228,$19.258,$19.478,$18.834,-0.37739999999999796
04/16/2018,19.414,94342408,$19.9333,$19.9773,$19.2673,0.23470000000000013
04/13/2018,20.0227,109788320,$20.24,$20.2633,$19.732,0.6086999999999989
04/12/2018,19.6053,113932818,$20.1547,$20.2633,$19.5787,-0.41740000000000066
04/11/2018,20.062,112053004,$20.0493,$20.5987,$19.9773,0.45670000000000144
04/10/2018,20.3133,165255067,$19.9313,$20.4733,$19.5787,0.2513000000000005
04/09/2018,19.3107,153621073,$20.0247,$20.6333,$19.2807,-1.002600000000001
04/06/2018,19.9533,202747849,$20.0667,$20.6187,$19.70,0.6425999999999981
04/05/2018,20.3813,285387757,$19.2893,$20.4173,$19.2133,0.4280000000000008
04/04/2018,19.1293,298202551,$16.852,$19.2247,$16.80,-1.251999999999999
04/03/2018,17.8353,282444609,$17.988,$18.2233,$16.966,-1.2940000000000005
04/02/2018,16.832,241399229,$17.084,$17.3555,$16.306,-1.0032999999999994
03/29/2018,17.742,225216487,$17.0993,$18.064,$16.5473,0.9100000000000001
03/28/2018,17.1853,314434043,$17.6387,$17.912,$16.8067,-0.5566999999999993
03/27/2018,18.612,206805797,$20.2667,$20.2847,$18.4787,1.4266999999999967
03/26/2018,20.2787,125473992,$20.4893,$20.506,$19.424,1.6667000000000023
03/23/2018,20.1027,99599350,$20.75,$20.774,$20.03,-0.17600000000000193
03/22/2018,20.6067,73873883,$20.926,$21.2547,$20.5453,0.5040000000000013
03/21/2018,21.102,89313660,$20.6833,$21.496,$20.6793,0.4953000000000003
03/20/2018,20.7033,71415429,$20.9913,$21.0833,$20.584,-0.3987000000000016
03/19/2018,20.904,112018294,$21.10,$21.3833,$20.6447,0.2007000000000012
03/16/2018,21.4233,91700429,$21.7307,$21.8267,$21.2713,0.5193000000000012
03/15/2018,21.7067,98318471,$21.9587,$22.19,$21.4067,0.2834000000000003
03/14/2018,21.7753,119282220,$22.4507,$22.654,$21.5953,0.0686
03/13/2018,22.7893,89409495,$22.9947,$23.008,$22.4176,1.0139999999999993
03/12/2018,23.034,123793723,$21.9073,$23.1473,$21.7667,0.24469999999999814
03/09/2018,21.8113,82541644,$21.6067,$21.8993,$21.4913,-1.2226999999999997
03/08/2018,21.94,52715479,$22.1907,$22.22,$21.7516,0.12870000000000203
03/07/2018,22.1533,75029062,$21.696,$22.1667,$21.4493,0.21330000000000027
03/06/2018,21.88,63547213,$22.25,$22.4247,$21.802,-0.27330000000000254
03/05/2018,22.2233,57310501,$22.1593,$22.5167,$21.9529,0.3432999999999993
03/02/2018,22.3413,76331797,$21.7987,$22.348,$21.5313,0.1180000000000021
03/01/2018,22.062,103088228,$23.0007,$23.2447,$22.0047,-0.2792999999999992
02/28/2018,22.8707,90990615,$23.5047,$23.6827,$22.8147,0.8086999999999982
02/27/2018,23.3993,71775294,$23.75,$23.9993,$23.334,0.5286000000000008
02/26/2018,23.828,65017467,$23.5667,$23.9333,$23.4903,0.4286999999999992
02/23/2018,23.47,87212611,$23.1887,$23.666,$23.14,-0.35800000000000054
02/22/2018,23.078,104428148,$22.3687,$23.1627,$22.3167,-0.39199999999999946
02/21/2018,22.22,48108726,$22.402,$22.6462,$22.2113,-0.8580000000000005
02/20/2018,22.318,60089400,$22.298,$22.7227,$22.10,0.09800000000000253
02/16/2018,22.366,84602718,$22.1667,$22.8747,$22.1093,0.047999999999998266
02/15/2018,22.271,88647301,$21.6333,$22.2747,$21.4933,-0.09499999999999886
02/14/2018,21.4873,59221125,$21.3893,$21.7447,$21.2347,-0.7836999999999996
02/13/2018,21.5773,68319431,$21.0013,$21.6127,$20.834,0.08999999999999986
02/12/2018,21.0487,93367138,$21.0753,$21.2053,$20.4167,-0.5286000000000008
02/09/2018,20.6947,193866353,$21.3287,$21.399,$19.6507,-0.3539999999999992
02/08/2018,21.0153,154446223,$22.8873,$23.2413,$20.9733,0.3205999999999989
02/07/2018,23.0,100945180,$22.5993,$23.0667,$22.3773,1.9847000000000001
02/06/2018,22.2647,76200442,$21.6807,$22.4147,$21.5667,-0.7352999999999987
02/05/2018,22.2087,66617457,$22.5313,$22.9647,$22.20,-0.05600000000000094
02/02/2018,22.9167,55442327,$23.2293,$23.4633,$22.7007,0.7079999999999984
02/01/2018,23.2833,62811569,$23.40,$23.9773,$23.242,0.3666000000000018
01/31/2018,23.6207,92990549,$23.1673,$23.746,$23.0127,0.3373999999999988
01/30/2018,23.0547,70660225,$23.0093,$23.218,$22.8113,-0.565999999999999
01/29/2018,23.302,71073084,$22.6567,$23.39,$22.552,0.2472999999999992
01/26/2018,22.8567,68031821,$22.7667,$22.9333,$22.3807,-0.4452999999999996
01/25/2018,22.5093,100878070,$23.218,$23.28,$22.4267,-0.3474000000000004
01/24/2018,23.0593,79160750,$23.6387,$23.65,$22.9013,0.5500000000000007
01/23/2018,23.5193,81714289,$24.00,$24.0333,$23.40,0.46000000000000085
01/22/2018,23.4373,92996609,$23.2933,$23.8553,$23.28,-0.08200000000000074
01/19/2018,23.3347,73067678,$23.00,$23.3727,$22.84,-0.10259999999999891
01/18/2018,22.9713,85194392,$23.0447,$23.4867,$22.916,-0.36340000000000217
01/17/2018,23.144,106388257,$22.698,$23.2667,$22.65,0.17269999999999897
01/16/2018,22.6707,96438462,$22.5027,$23.00,$22.32,-0.4732999999999983
01/12/2018,22.4147,72337599,$22.5753,$22.694,$22.2447,-0.2560000000000002
01/11/2018,22.53,99612895,$22.3493,$22.9873,$22.2173,0.11530000000000129
01/10/2018,22.32,64545763,$22.1467,$22.4667,$22.00,-0.21000000000000085
01/09/2018,22.246,107017821,$22.344,$22.5867,$21.827,-0.07400000000000162
01/08/2018,22.4273,147489076,$21.0667,$22.468,$21.0333,0.18130000000000024
01/05/2018,21.1053,68830886,$21.108,$21.1493,$20.80,-1.3219999999999992
01/04/2018,20.9747,149168820,$20.858,$21.2367,$20.3787,-0.13060000000000116
01/03/2018,21.15,66577767,$21.40,$21.6833,$21.0367,0.1753
01/02/2018,21.3687,65184192,$20.80,$21.474,$20.7333,0.2187000000000019
12/29/2017,20.7567,56542532,$21.0787,$21.094,$20.6667,-0.6120000000000019
12/28/2017,21.024,64601158,$20.7833,$21.0547,$20.636,0.2673000000000023
12/27/2017,20.776,70576225,$21.0667,$21.1787,$20.7167,-0.2480000000000011
12/26/2017,21.1527,65530452,$21.5887,$21.596,$21.1053,0.3766999999999996
12/22/2017,21.68,63113998,$21.9673,$22.0614,$21.6547,0.5273000000000003
12/21/2017,22.1107,65549877,$21.9727,$22.2493,$21.814,0.43070000000000164
12/20/2017,21.932,88610626,$22.1793,$22.2067,$21.6693,-0.17870000000000275
12/19/2017,22.0733,102312969,$22.684,$22.7662,$22.02,0.1413000000000011
12/18/2017,22.5913,81998149,$22.9933,$23.1153,$22.5053,0.5180000000000007
12/15/2017,22.8967,103818638,$22.8027,$22.9267,$22.384,0.3053999999999988
12/14/2017,22.526,86880317,$22.734,$23.1627,$22.46,-0.37069999999999936
12/13/2017,22.602,93265468,$22.7287,$22.948,$22.4333,0.07600000000000051
12/12/2017,22.7353,130733485,$22.03,$22.7627,$22.002,0.13329999999999842
12/11/2017,21.9273,118891291,$20.9753,$21.934,$20.9167,-0.8079999999999998
12/08/2017,21.0087,51991294,$20.9733,$21.132,$20.7507,-0.9185999999999979
12/07/2017,20.7493,71693814,$20.80,$21.2423,$20.7367,-0.2593999999999994
12/06/2017,20.884,107767101,$20.0067,$20.8927,$20.00,0.1346999999999987
12/05/2017,20.2467,69655585,$20.1333,$20.5333,$20.0667,-0.6372999999999998
12/04/2017,20.3467,87513361,$20.4333,$20.551,$20.0407,0.09999999999999787
12/01/2017,20.4353,64291198,$20.3627,$20.688,$20.3367,0.08860000000000312
11/30/2017,20.59,65181477,$20.5707,$20.7133,$20.3027,0.15469999999999828
11/29/2017,20.5027,131361879,$21.1533,$21.20,$20.082,-0.08729999999999905
11/28/2017,21.17,74125508,$21.0907,$21.3333,$20.928,0.6673000000000009
11/27/2017,21.1207,68066651,$20.8833,$21.156,$20.634,-0.04930000000000234
11/24/2017,21.0367,48660951,$20.9193,$21.094,$20.7333,-0.08399999999999963
11/22/2017,20.84,73699208,$21.118,$21.1613,$20.7893,-0.19669999999999987
11/21/2017,21.1873,108845661,$20.724,$21.2153,$20.5807,0.3473000000000006
11/20/2017,20.5827,123627253,$20.9193,$21.0333,$20.3167,-0.6046000000000014
11/17/2017,21.0033,205812347,$21.7113,$21.778,$20.8767,0.4206000000000003
11/16/2017,20.8333,86916092,$20.9327,$21.2093,$20.7533,-0.16999999999999815
11/15/2017,20.7533,89277480,$20.4007,$20.8327,$20.10,-0.08000000000000185
11/14/2017,20.58,84928518,$21.00,$21.09,$20.46,-0.17330000000000112
11/13/2017,21.0267,113478573,$20.0087,$21.12,$19.9407,0.4467000000000034
11/10/2017,20.1993,69316165,$20.1667,$20.5573,$20.1233,-0.8274000000000008
11/09/2017,20.1993,81602554,$20.1667,$20.2973,$19.7533,0.0
11/08/2017,20.2927,70880290,$20.3667,$20.4593,$20.0867,0.09339999999999904
11/07/2017,20.4033,79272620,$20.068,$20.4333,$20.002,0.11060000000000159
11/06/2017,20.1853,97210286,$20.4667,$20.50,$19.934,-0.21799999999999997
11/03/2017,20.406,133288928,$19.9667,$20.4167,$19.6753,0.22069999999999723
11/02/2017,19.9507,296569052,$20.0087,$20.5793,$19.5087,-0.4552999999999976
11/01/2017,21.4053,123637243,$22.15,$22.1739,$21.3507,1.4545999999999992
10/31/2017,22.102,84750888,$21.3487,$22.13,$21.3453,0.6966999999999999
10/30/2017,21.3387,63714253,$21.2787,$21.5853,$21.15,-0.763300000000001
10/27/2017,21.3913,104525423,$21.3167,$21.6393,$21.1107,0.052600000000001756
10/26/2017,21.7447,75151267,$21.852,$22.0153,$21.5467,0.3534000000000006
10/25/2017,21.7227,128754221,$22.4467,$22.50,$21.5707,-0.022000000000002018
10/24/2017,22.4893,67285346,$22.5867,$22.8533,$22.4107,0.7666000000000004
10/23/2017,22.468,86093927,$23.3253,$23.33,$22.4167,-0.021300000000000097
10/20/2017,23.0067,73884818,$23.5127,$23.6367,$22.956,0.5386999999999986
10/19/2017,23.454,75835687,$23.704,$23.8098,$23.2133,0.44730000000000203
10/18/2017,23.9767,74040323,$23.7313,$24.20,$23.6087,0.5227000000000004
10/17/2017,23.7167,49354325,$23.394,$23.748,$23.338,-0.26000000000000156
10/16/2017,23.3733,80596310,$23.584,$23.632,$23.144,-0.34339999999999904
10/13/2017,23.7047,53082078,$23.7987,$23.8993,$23.5787,0.3313999999999986
10/12/2017,23.712,61103249,$23.53,$23.9853,$23.5093,0.00730000000000075
10/11/2017,23.64,67420961,$23.5927,$23.84,$23.41,-0.07199999999999918
10/10/2017,23.706,104583893,$23.12,$23.7087,$23.0354,0.06599999999999895
10/09/2017,22.8627,111921859,$23.31,$23.45,$22.8447,-0.8432999999999993
10/06/2017,23.792,64092958,$23.54,$24.0066,$23.4833,0.9293000000000013
10/05/2017,23.6887,62518664,$23.7333,$23.829,$23.4233,-0.10330000000000084
10/04/2017,23.6673,122219864,$23.4167,$23.908,$23.3067,-0.021399999999999864
10/03/2017,23.2093,151838174,$22.3933,$23.2367,$22.0853,-0.45800000000000196
10/02/2017,22.7687,78413166,$22.8347,$22.9133,$22.3673,-0.4405999999999999
09/29/2017,22.74,76485727,$22.7907,$22.9787,$22.5734,-0.028700000000000614
09/28/2017,22.64,79646645,$22.6587,$22.85,$22.36,-0.09999999999999787
09/27/2017,22.7313,90410580,$23.3267,$23.4326,$22.70,0.09130000000000038
09/26/2017,23.0167,107244681,$23.3953,$23.416,$22.7267,0.2853999999999992
09/25/2017,22.9993,113807313,$23.5433,$23.8313,$22.8587,-0.017399999999998528
09/22/2017,23.406,122143364,$24.4327,$24.66,$23.392,0.4066999999999972
09/21/2017,24.432,69163045,$24.9933,$25.122,$24.3007,1.0259999999999998
09/20/2017,24.9273,73649333,$24.8667,$25.2166,$24.738,0.4953000000000003
09/19/2017,25.0067,96528072,$25.3333,$25.4927,$24.9047,0.07939999999999969
09/18/2017,25.6667,107666541,$25.35,$25.974,$25.1787,0.6600000000000001
09/15/2017,25.3207,81108364,$24.9673,$25.3333,$24.8467,-0.3460000000000001
09/14/2017,25.176,107553891,$24.2887,$25.1973,$24.1753,-0.14470000000000027
09/13/2017,24.4153,62567744,$24.2547,$24.538,$23.9727,-0.7606999999999999
09/12/2017,24.1833,89493015,$24.2993,$24.584,$24.0267,-0.23199999999999932
09/11/2017,24.246,114764943,$23.4233,$24.2473,$23.3333,0.06269999999999953
09/08/2017,22.8933,48919971,$23.266,$23.3187,$22.82,-1.3526999999999987
09/07/2017,23.374,63525643,$23.0653,$23.4987,$22.8967,0.4806999999999988
09/06/2017,22.9687,61229984,$23.30,$23.3986,$22.7707,-0.40530000000000044
09/05/2017,23.306,57546001,$23.5867,$23.6993,$23.0593,0.3373000000000026
09/01/2017,23.6933,45728227,$23.7413,$23.8393,$23.5794,0.38729999999999976
08/31/2017,23.7267,60949920,$23.57,$23.896,$23.5213,0.03340000000000032
08/30/2017,23.5453,51062449,$23.3113,$23.5647,$23.1333,-0.1814
08/29/2017,23.1573,61039514,$22.632,$23.27,$22.5833,-0.3880000000000017
08/28/2017,23.044,56193572,$23.152,$23.1567,$22.648,-0.11329999999999885
08/25/2017,23.2033,52127764,$23.616,$23.7127,$23.1533,0.15929999999999822
